stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
acc_4_12_42,12,Carmen,Plaza de la Puerta del Sol 12,40.417145603815,-3.70320130556473,,http://www.crtm.es,2,est_4_12,,0
acc_4_12_43,12,Mayor,Plaza de la Puerta del Sol 9,40.4167162968701,-3.7044923366942,,http://www.crtm.es,2,est_4_12,,0
acc_4_12_776,12,Ascensor,Plaza de la Puerta del Sol 8,40.4166797644568,-3.70432248486764,,http://www.crtm.es,2,est_4_12,,0
acc_4_12_777,12,Preciados,Calle de Preciados 1,40.4172525245465,-3.70405646302912,,http://www.crtm.es,2,est_4_12,,0
est_4_13,13,TIRSO DE MOLINA,Plaza de Tirso de Molina 7,40.4123554117291,-3.70456885210488,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_13_44,13,Conde de Romanones,Plaza de Tirso de Molina 14,40.4124036270799,-3.70495467681153,,http://www.crtm.es,2,est_4_13,,0
acc_4_13_45,13,Magdalena,Plaza de Tirso de Molina 20,40.4124568841873,-3.70363908170793,,http://www.crtm.es,2,est_4_13,,0
est_4_14,14,ANTON MARTIN,Calle de Atocha 50,40.4124776216473,-3.69927817746355,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_14_46,14,Amor de Dios,Calle del Amor de Dios 14,40.4123053747973,-3.69855468740932,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_47,14,Magdalena,Plaza de Antón Martín 1,40.4124269387719,-3.69948941313389,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_49,14,Atocha impares,Calle de Atocha 85,40.41153346257,-3.69724254640394,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_50,14,Atocha pares,Calle de Atocha 76,40.411426562282,-3.69733367947281,,http://www.crtm.es,2,est_4_14,,0
est_4_15,15,ATOCHA,Plaza del Emperador Carlos V 11,40.4088614224862,-3.6923933996905,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_15_51,15,Atocha,Plaza del Emperador Carlos V 11,40.4090053387322,-3.69237565253502,,http://www.crtm.es,2,est_4_15,,0
acc_4_15_52,15,Ministerio,Paseo de la Infanta Isabel 1,40.4084197247482,-3.69042852901885,,http://www.crtm.es,2,est_4_15,,0
est_4_16,16,ATOCHA-RENFE,Avda de la Ciudad de Barcelona 2 B,40.4066007436399,-3.68928254689052,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_16_53,16,Alfonso XII,Paseo de la Infanta Isabel 11,40.4075516906448,-3.68906537115071,,http://www.crtm.es,2,est_4_16,,0
acc_4_16_54,16,Paseo Infanta Isabel,Paseo de la Infanta Isabel 15,40.407017195494,-3.68808708091728,,http://www.crtm.es,2,est_4_16,,0
acc_4_16_572,16,Ascensor,Paseo de la Infanta Isabel 11,40.4074693847881,-3.68890209616954,,http://www.crtm.es,2,est_4_16,,0
est_4_17,17,MENENDEZ PELAYO,Avda de la Ciudad de Barcelona 23,40.4044612724496,-3.68089359389506,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_17_57,17,Menéndez Pelayo impares,Avda de Menéndez Pelayo 123,40.4044378313642,-3.68057680927147,,http://www.crtm.es,2,est_4_17,,0
acc_4_17_58,17,Menéndez Pelayo pares,Avda de Menéndez Pelayo 44,40.4045275063608,-3.6808216911436,,http://www.crtm.es,2,est_4_17,,0
acc_4_17_59,17,Gutenberg,Calle de Gutenberg 1,40.4048955931762,-3.68162164933521,,http://www.crtm.es,2,est_4_17,,0
est_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.4012703839302,-3.67504008050794,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_18_1050,18,Ascensor,Calle del Doctor Esquerdo 219,40.4015814928209,-3.67419049611851,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_60,18,Doctor Esquerdo pares,Calle del Doctor Esquerdo 184,40.4015624869464,-3.67469964256925,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_61,18,Doctor Esquerdo impares,Calle del Doctor Esquerdo 221,40.4014785634941,-3.67428968182177,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_62,18,Sánchez Barcaíztegui,Calle de Sánchez Barcaiztegui 1,40.4023142174921,-3.67606237983665,,http://www.crtm.es,2,est_4_18,,0
est_4_19,19,PUENTE DE VALLECAS,Avda de la Albufera 1,40.3982066068275,-3.66896449103957,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_19_63,19,Albufera pares,Avda de la Albufera 12,40.3976752420705,-3.66806023227628,,http://www.crtm.es,2,est_4_19,,0
acc_4_19_64,19,Albufera impares,Avda de la Albufera 9,40.3978111384652,-3.66799076830066,,http://www.crtm.es,2,est_4_19,,0
acc_4_19_65,19,Peña Prieta,Avda de Peña Prieta 2,40.3985253992786,-3.66888339335462,,http://www.crtm.es,2,est_4_19,,0
est_4_2,2,VALDEACEDERAS,Calle de Bravo Murillo 332,40.4644309620006,-3.69496888768969,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_2_5,2,Capitán Blanco Argibay,Calle de Bravo Murillo 324,40.4640987272748,-3.69567815872225,,http://www.crtm.es,2,est_4_2,,0
acc_4_2_6,2,Aníbal,Calle de Bravo Murillo 350,40.4647990595066,-3.69389909227096,,http://www.crtm.es,2,est_4_2,,0
est_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.3955502689652,-3.66404819686641,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_20_66,20,Norte pares,Avda de la Albufera 54,40.3961614270963,-3.66517710938251,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_67,20,Norte impares,Avda de la Albufera 47,40.3962731979164,-3.66507750956427,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_68,20,Sur impares,Avda de la Albufera 69,40.3953662497918,-3.66332020775117,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_69,20,Sur pares,Avda de la Albufera 76,40.3952443615194,-3.66342798159005,,http://www.crtm.es,2,est_4_20,,0
est_4_21,21,PORTAZGO,Avda de la Albufera 131,40.3926715936915,-3.6585881203294,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_21_70,21,Albufera pares,Avda de la Albufera 108,40.3933124226991,-3.65975887684217,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_71,21,Rogelio Folgueras,Avda de la Albufera 117,40.3934305848322,-3.65965462144189,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_72,21,Albufera impares,Avda de la Albufera 145,40.3923710061485,-3.65765151589721,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_73,21,Teniente Muñoz Díaz,Avda de la Albufera 130,40.3922534861533,-3.6577572287011,,http://www.crtm.es,2,est_4_21,,0
est_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.3915725440531,-3.65381730286117,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_22_74,22,Pío Felipe,Avda de la Albufera 179,40.3917278946952,-3.6539193452625,,http://www.crtm.es,2,est_4_22,,0
acc_4_22_75,22,Buenos Aires,Avda de la Albufera 140,40.3914112786042,-3.6538531405689,,http://www.crtm.es,2,est_4_22,,0
est_4_23,23,ALTO DEL ARENAL,Calle de Santillana del Mar 21,40.3897835124929,-3.6451283445472,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_23_76,23,Albufera impares,Calle de Santillana del Mar 19,40.3901591576019,-3.64518380625737,,http://www.crtm.es,2,est_4_23,,0
acc_4_23_77,23,Albufera pares,Avda de la Albufera 248,40.3897045925458,-3.64553049314373,,http://www.crtm.es,2,est_4_23,,0
acc_4_23_78,23,Ascensor,Calle de la Albufera 246,40.3899056545268,-3.64535472616867,,http://www.crtm.es,2,est_4_23,,0
est_4_24,24,MIGUEL HERNANDEZ,Calle de León Felipe 4 A,40.3873287657176,-3.63941435245283,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_24_79,24,Rafael Alberti - Ambulatorio,Avda de la Albufera 285,40.3875792244793,-3.63988675446017,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_80,24,Albufera pares,Avda de la Albufera 280,40.3868759544864,-3.63949917470754,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_81,24,Aparcamiento,Avda de la Albufera 278,40.3870740782307,-3.63970481266483,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_82,24,Ascensor,Avda de la Albufera 285,40.3873806586428,-3.63961940933101,,http://www.crtm.es,2,est_4_24,,0
est_4_25,25,SIERRA DE GUADALUPE,Avda de la Democracia 1,40.3821753482426,-3.62462781333758,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_25_577,25,Acceso Glorieta RENFE,Calle de Jesús del Pino 32,40.3819745010572,-3.62444268441425,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_83,25,Avenida de la Democracia,Avda de la Democracia 1,40.3822466980751,-3.62488656696513,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_84,25,Correspondencia RENFE,Calle de Sierra de Guadalupe 23,40.3820910675867,-3.62457468093569,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_85,25,Ascensor exterior RENFE,Avda de la Democracia 1,40.3820878392783,-3.62464196666537,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_86,25,Avda. de la Democracia - Arboleda,Avda de la Democracia 4,40.3831099791581,-3.62498805010953,,http://www.crtm.es,2,est_4_25,,0
est_4_26,26,VILLA DE VALLECAS,Paseo de Federico García Lorca 2,40.3796081634459,-3.62121135337431,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_26_87,26,Pº Federico García Lorca,Paseo de Federico García Lorca 3,40.3793389589148,-3.62096253032811,,http://www.crtm.es,2,est_4_26,,0
acc_4_26_88,26,Sierra Vieja,Plaza  Sierra de gador 10,40.3797918649494,-3.62177987878469,,http://www.crtm.es,2,est_4_26,,0
acc_4_26_89,26,Ascensor,Paseo de Federico García Lorca 1 B,40.3795037641327,-3.62094012938814,,http://www.crtm.es,2,est_4_26,,0
est_4_261,261,CHAMARTIN,Calle de Agustín de Foxá 40,40.4720366992766,-3.68249582773816,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_261_474,261,Chamartín,Calle del Padre Francisco Palau y Quer SN,40.4731526716939,-3.68298694565972,,http://www.crtm.es,2,est_4_261,,0
acc_4_261_642,261,Ascensor,Calle del Padre Francisco Palau y Quer SN,40.4732435284682,-3.68303836796777,,http://www.crtm.es,2,est_4_261,,0
est_4_262,262,BAMBU,Calle del Bambú 14,40.4768209067147,-3.67627988866863,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_262_643,262,Bambú,Calle del Bambú 14,40.476840484607,-3.67632733345908,,http://www.crtm.es,2,est_4_262,,0
acc_4_262_644,262,Ascensor,Calle del Bambú 14,40.4770598916068,-3.67674811794319,,http://www.crtm.es,2,est_4_262,,0
est_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.4801467240269,-3.66670975768303,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_263_645,263,Arturo Soria,Calle de Arturo Soria 330,40.4802128722462,-3.66672603258154,,http://www.crtm.es,2,est_4_263,,0
acc_4_263_646,263,Ascensor,Calle de Arturo Soria 330,40.48016241326,-3.66684009119224,,http://www.crtm.es,2,est_4_263,,0
est_4_27,27,CONGOSTO,Calle del Congosto 48,40.3723960977599,-3.61875395744286,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_27_90,27,Congosto,Calle del Congosto 35,40.3720142196163,-3.61856594560169,,http://www.crtm.es,2,est_4_27,,0
acc_4_27_91,27,Plaza de Congosto,Calle del Congosto 33,40.3723436263369,-3.61857597802395,,http://www.crtm.es,2,est_4_27,,0
acc_4_27_92,27,Ascensor,Calle del Congosto 50,40.3721413539375,-3.61881538753521,,http://www.crtm.es,2,est_4_27,,0
est_4_293,293,LA GAVIA,Avda del Ensanche de Vallecas 16,40.3701995232585,-3.61337453938016,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_293_713,293,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 16,40.3703007188844,-3.61336999152944,,http://www.crtm.es,2,est_4_293,,0
acc_4_293_714,293,Ascensor,Avda del Ensanche de Vallecas 16,40.3702582992057,-3.61327922855845,,http://www.crtm.es,2,est_4_293,,0
est_4_294,294,LAS SUERTES,Calle de Cañada del Santísimo 45,40.3632365384622,-3.59943748611808,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_294_715,294,Cañada del Santísimo,Calle de Cañada del Santísimo 45,40.363183043419,-3.59948427545712,,http://www.crtm.es,2,est_4_294,,0
acc_4_294_716,294,Ascensor,Calle de Cañada del Santísimo 45,40.3632612261873,-3.59939346836896,,http://www.crtm.es,2,est_4_294,,0
est_4_295,295,VALDECARROS,Avda del Ensanche de Vallecas 120 A,40.360080142961,-3.59307350871468,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_295_717,295,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 120 A,40.3600508094036,-3.5930963580987,,http://www.crtm.es,2,est_4_295,,0
acc_4_295_718,295,Ascensor,Avda del Ensanche de Vallecas 120 A,40.3601043448422,-3.59303065233947,,http://www.crtm.es,2,est_4_295,,0
est_4_3,3,TETUAN,Calle de Bravo Murillo 264,40.4605649379565,-3.69816073218685,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_3_7,3,Algodonales,Calle de Bravo Murillo 269,40.4598297484182,-3.69919692111084,,http://www.crtm.es,2,est_4_3,,0
acc_4_3_8,3,General Margallo,Calle del General Margallo 2,40.4611555559231,-3.69779287605523,,http://www.crtm.es,2,est_4_3,,0
est_4_4,4,ESTRECHO,Calle de Bravo Murillo 191,40.4542928728922,-3.70293109488463,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_4_10,4,Juan de Olías,Calle de Bravo Murillo 170,40.4536754482831,-3.70273860982022,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_11,4,Manuel Luna,Calle de Bravo Murillo 194,40.4552598186823,-3.7023938923347,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_12,4,Fulgencio de Miguel,Calle de Bravo Murillo 205,40.4553383520517,-3.7026542865512,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_9,4,Navarra,Calle de Bravo Murillo 183,40.4536400715302,-3.70300213922299,,http://www.crtm.es,2,est_4_4,,0
est_4_5,5,ALVARADO,Calle de Bravo Murillo 138,40.4503452225653,-3.70322015410215,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_5_13,5,Bravo Murillo impares,Calle de Bravo Murillo 135,40.4502690967432,-3.70351785683652,,http://www.crtm.es,2,est_4_5,,0
acc_4_5_14,5,Bravo Murillo pares,Calle de Bravo Murillo 136,40.4501794874397,-3.70327767278067,,http://www.crtm.es,2,est_4_5,,0
est_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.4469808848859,-3.70388082041143,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_6_15,6,Reina Victoria impares,Gta de Cuatro Caminos 1,40.4467213702001,-3.70419365664971,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_16,6,Santa Engracia,Calle de Santa Engracia 168,40.4465332595837,-3.70352867484329,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_17,6,Reina Victoria pares,Avda de la Reina Victoria 3,40.4468990824144,-3.70447412320309,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_18,6,Bravo Murillo,Calle de Bravo Murillo 101,40.4473800633376,-3.70397198767114,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_19,6,Maudes,Calle de Maudes 8,40.4453471476441,-3.7024844522099,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_615,6,Ascensor exterior,Calle de Santa Engracia 179,40.4462472719462,-3.70365896565519,,http://www.crtm.es,2,est_4_6,,0
est_4_7,7,RIOS ROSAS,Calle de Ríos Rosas 22,40.4419880199277,-3.7012346662476,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_7_20,7,Ríos Rosas pares,Calle de Ríos Rosas 24,40.4419036308637,-3.70103904554807,,http://www.crtm.es,2,est_4_7,,0
acc_4_7_21,7,Ríos Rosas impares,Calle de Ríos Rosas 19,40.4420420430925,-3.70101239675659,,http://www.crtm.es,2,est_4_7,,0
acc_4_7_22,7,Bretón de los Herreros,Calle de Santa Engracia 120 A,40.4405264373893,-3.70117460192701,,http://www.crtm.es,2,est_4_7,,0
est_4_8,8,IGLESIA,Gta del Pintor Sorolla 2,40.4349302509152,-3.69888586666464,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_8_23,8,General Martínez Campos,Paseo del General Martínez Campos 1,40.4350738947109,-3.69814541950573,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_24,8,Santa Engracia,Calle de Santa Engracia 58,40.4347562724377,-3.69843988991501,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_25,8,Sagunto,Calle de Santa Engracia 61,40.4338984988982,-3.69830993268087,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_26,8,Eloy Gonzalo pares,Calle de Eloy Gonzalo 38,40.434731476549,-3.69915283192184,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_27,8,Eloy Gonzalo impares,Calle de Eloy Gonzalo 35,40.4349046570961,-3.69922694560823,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_774,8,Ascensor,Gta del Pintor Sorolla 5,40.4350788370403,-3.69836526029668,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_775,8,Ascensor,Gta del Pintor Sorolla 1,40.4347954591719,-3.69887251595084,,http://www.crtm.es,2,est_4_8,,0
est_4_9,9,BILBAO,Calle de Sagasta 2,40.4290640438162,-3.70209068081661,A,http://www.crtm.es,1,,Europe/Madrid,0
acc_4_9_28,9,Fuencarral,Gta de Bilbao 5,40.4292714979051,-3.7018419799319,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_29,9,Luchana,Gta de Bilbao 2,40.4291096973338,-3.70154815507839,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_30,9,Manuela Malasaña,Gta de Bilbao 7,40.4287694319835,-3.70196491786232,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_31,9,Francisco de Rojas,Calle de Luchana 22,40.4302999424068,-3.7001431332796,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_32,9,Luchana impares,Calle de Luchana 21,40.4305060996421,-3.70021054835496,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_33,9,Trafalgar,Calle de Luchana 23,40.4309004881867,-3.69974252499897,,http://www.crtm.es,2,est_4_9,,0
est_90_21,21,Intercambiador de Plaza de Castilla,Paseo de la Castellana 189,40.46690745443,-3.68910841352244,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_25,25,Chamartín,Calle de Agustín de Foxá 40,40.4721082085893,-3.68259092381877,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_54,54,Atocha-Renfe,Avda de la Ciudad de Barcelona 2 B,40.4066003220967,-3.68935325293995,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_58,58,Puerta del Sol,Plaza de la Puerta del Sol 6,40.4168861533675,-3.70321347925527,A,http://www.crtm.es,1,,Europe/Madrid,0
par_4_1,1,PLAZA DE CASTILLA,Paseo de la Castellana 189,40.4669075950714,-3.68908482377032,A,http://www.crtm.es,0,est_4_1,,0
par_4_10,10,TRIBUNAL,Calle de Fuencarral 81,40.4261967446581,-3.70101168981248,A,http://www.crtm.es,0,est_4_10,,0
par_4_11,11,GRAN VIA,Calle   Gran Vía 23,40.4200213672871,-3.70171376374231,A,http://www.crtm.es,0,est_4_11,,0
par_4_12,12,SOL,Plaza de la Puerta del Sol 6,40.4168864401114,-3.70316633485051,A,http://www.crtm.es,0,est_4_12,,1
par_4_13,13,TIRSO DE MOLINA,Plaza de Tirso de Molina 7,40.4123554117291,-3.70456885210488,A,http://www.crtm.es,0,est_4_13,,0
par_4_14,14,ANTON MARTIN,Calle de Atocha 50,40.4124776216473,-3.69927817746355,A,http://www.crtm.es,0,est_4_14,,0
par_4_15,15,ATOCHA,Plaza del Emperador Carlos V 11,40.4088614224862,-3.6923933996905,A,http://www.crtm.es,0,est_4_15,,0
par_4_16,16,ATOCHA-RENFE,Avda de la Ciudad de Barcelona 2 B,40.4066007436399,-3.68928254689052,A,http://www.crtm.es,0,est_4_16,,2
par_4_17,17,MENENDEZ PELAYO,Avda de la Ciudad de Barcelona 23,40.4044612724496,-3.68089359389506,A,http://www.crtm.es,0,est_4_17,,0
par_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.4012703839302,-3.67504008050794,A,http://www.crtm.es,0,est_4_18,,0
par_4_19,19,PUENTE DE VALLECAS,Avda de la Albufera 1,40.3982066068275,-3.66896449103957,A,http://www.crtm.es,0,est_4_19,,0
par_4_2,2,VALDEACEDERAS,Calle de Bravo Murillo 332,40.4644309620006,-3.69496888768969,A,http://www.crtm.es,0,est_4_2,,0
par_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.3955502689652,-3.66404819686641,A,http://www.crtm.es,0,est_4_20,,0
par_4_21,21,PORTAZGO,Avda de la Albufera 131,40.3926715936915,-3.6585881203294,A,http://www.crtm.es,0,est_4_21,,0
par_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.3915725440531,-3.65381730286117,A,http://www.crtm.es,0,est_4_22,,0
par_4_23,23,ALTO DEL ARENAL,Calle de Santillana del Mar 21,40.3897835124929,-3.6451283445472,A,http://www.crtm.es,0,est_4_23,,2
par_4_24,24,MIGUEL HERNANDEZ,Calle de León Felipe 4 A,40.3873287657176,-3.63941435245283,A,http://www.crtm.es,0,est_4_24,,2
par_4_25,25,SIERRA DE GUADALUPE,Avda de la Democracia 1,40.3821753482426,-3.62462781333758,A,http://www.crtm.es,0,est_4_25,,2
par_4_26,26,VILLA DE VALLECAS,Paseo de Federico García Lorca 2,40.3796081634459,-3.62121135337431,A,http://www.crtm.es,0,est_4_26,,2
par_4_261,261,CHAMARTIN,Calle de Agustín de Foxá 40,40.4720366992766,-3.68249582773816,A,http://www.crtm.es,0,est_4_261,,2
par_4_262,262,BAMBU,Calle del Bambú 14,40.4768209067147,-3.67627988866863,A,http://www.crtm.es,0,est_4_262,,2
par_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.4801467240269,-3.66670975768303,A,http://www.crtm.es,0,est_4_263,,2
par_4_27,27,CONGOSTO,Calle del Congosto 48,40.3723960977599,-3.61875395744286,A,http://www.crtm.es,0,est_4_27,,2
par_4_293,293,LA GAVIA,Avda del Ensanche de Vallecas 16,40.3701995232585,-3.61337453938016,A,http://www.crtm.es,0,est_4_293,,2
par_4_294,294,LAS SUERTES,Calle de Cañada del Santísimo 45,40.3632365384622,-3.59943748611808,A,http://www.crtm.es,0,est_4_294,,2
par_4_295,295,VALDECARROS,Avda del Ensanche de Vallecas 120 A,40.360080142961,-3.59307350871468,A,http://www.crtm.es,0,est_4_295,,2
par_4_3,3,TETUAN,Calle de Bravo Murillo 264,40.4605649379565,-3.69816073218685,A,http://www.crtm.es,0,est_4_3,,0
par_4_4,4,ESTRECHO,Calle de Bravo Murillo 191,40.4542928728922,-3.70293109488463,A,http://www.crtm.es,0,est_4_4,,0
par_4_5,5,ALVARADO,Calle de Bravo Murillo 138,40.4503452225653,-3.70322015410215,A,http://www.crtm.es,0,est_4_5,,0
par_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.4469808848859,-3.70388082041143,A,http://www.crtm.es,0,est_4_6,,2
par_4_7,7,RIOS ROSAS,Calle de Ríos Rosas 22,40.4419880199277,-3.7012346662476,A,http://www.crtm.es,0,est_4_7,,0
par_4_8,8,IGLESIA,Gta del Pintor Sorolla 2,40.4349302509152,-3.69888586666464,A,http://www.crtm.es,0,est_4_8,,2
par_4_9,9,BILBAO,Calle de Sagasta 2,40.4290640438162,-3.70209068081661,A,http://www.crtm.es,0,est_4_9,,0
est_4_260,260,LA ELIPA,Avda del Marqués de Corbera 58,40.4266275173066,-3.65043145541576,A,http://www.crtm.es,1,,Europe/Madrid,2
acc_4_260_640,260,Avda. Marqués de Corbera,Avda del Marqués de Corbera 56,40.4264847508892,-3.65062388373015,,http://www.crtm.es,2,est_4_260,,0
acc_4_260_641,260,Ascensor,Avda del Marqués de Corbera 58,40.4265174156184,-3.65032476934038,,http://www.crtm.es,2,est_4_260,,0
est_4_28,28,VENTAS,Calle de Alcalá 204,40.4308951544508,-3.66357049769178,A,http://www.crtm.es,1,,Europe/Madrid,0
