Date,Open,High,Low,Close,Adj Close,Volume
2012-07-31,883.840027,960.479004,868.179993,915.158997,915.158997,8449748
2012-08-31,910.091980,1022.469971,856.666016,868.640991,868.640991,11093487
2012-09-30,865.877014,936.806030,849.296997,898.578003,898.578003,13419537
2012-11-01,897.656982,911.473999,841.466980,900.419983,900.419983,8611295
2012-12-01,900.419983,1035.290039,884.760986,1002.210022,1002.210022,7428893
2013-01-01,1002.210022,1156.959961,1002.210022,1109.060059,1109.060059,8264350
2013-02-01,1107.219971,1292.369995,1106.699951,1228.810059,1228.810059,9412319
2013-03-01,1226.050049,1318.160034,1185.520020,1203.020020,1203.020020,15674596
2013-03-31,1203.020020,1242.729980,1140.380005,1235.260010,1235.260010,9109488
2013-04-30,1243.550049,1326.449951,1209.459961,1295.130005,1295.130005,8710879
2013-05-31,1281.310059,1298.819946,1177.219971,1231.569946,1231.569946,7693596
2013-06-30,1236.180054,1471.989990,1225.119995,1449.880005,1449.880005,10068191
2013-07-31,1457.250000,1504.229980,1401.979980,1436.989990,1436.989990,7233926
2013-08-31,1444.359985,1533.709961,1400.140015,1415.800049,1415.800049,8716117
2013-09-30,1421.329956,1571.469971,1382.640015,1512.520020,1512.520020,7561314
2013-11-01,1515.290039,1517.130005,1416.719971,1498.699951,1498.699951,7264520
2013-12-01,1500.550049,1599.109985,1449.880005,1596.349976,1596.349976,5792174
2014-01-01,1596.349976,1740.050049,1576.079956,1694.910034,1694.910034,8048389
2014-02-01,1689.380005,1880.979980,1647.930054,1867.160034,1867.160034,8716252
2014-03-01,1832.160034,1891.109985,1736.359985,1814.660034,1814.660034,8494638
2014-03-31,1823.869995,1857.030029,1621.219971,1669.119995,1669.119995,7543338
2014-04-30,1673.719971,1816.239990,1616.609985,1803.599976,1803.599976,10032657
2014-05-31,1807.290039,1859.790039,1711.489990,1848.739990,1848.739990,10717190
2014-06-30,1853.349976,1876.380005,1722.540039,1785.180054,1785.180054,14261855
2014-07-31,1785.180054,1902.170044,1675.560059,1881.900024,1881.900024,7851749
2014-08-31,1878.219971,1928.930054,1826.000000,1868.000000,1868.000000,18289183
2014-09-30,1868.000000,2040.000000,1761.000000,2015.000000,2015.000000,20617864
2014-11-01,2010.000000,2266.000000,2000.000000,2255.000000,2255.000000,12601069
2014-12-01,2245.000000,2276.000000,2045.000000,2221.000000,2221.000000,14049481
2015-01-01,2221.000000,2419.000000,2166.000000,2365.000000,2365.000000,13912916
2015-02-01,2367.000000,2553.000000,2310.000000,2480.000000,2480.000000,10098669
2015-03-01,2470.000000,2595.000000,2263.000000,2459.000000,2459.000000,28765171
2015-03-31,2469.000000,2623.000000,2434.000000,2549.000000,2549.000000,23141026
2015-04-30,2565.000000,2569.000000,2390.000000,2457.000000,2457.000000,18025469
2015-05-31,2466.000000,2497.000000,2289.000000,2370.000000,2370.000000,19546919
2015-06-30,2393.000000,2725.000000,2365.000000,2611.000000,2611.000000,16979924
2015-07-31,2601.000000,2653.000000,2303.000000,2512.000000,2512.000000,23476226
2015-08-31,2494.000000,2559.689941,2335.000000,2419.000000,2419.000000,17170838
2015-09-30,2462.000000,2582.000000,2359.000000,2545.000000,2545.000000,15740522
2015-11-01,2533.000000,2652.000000,2463.000000,2650.000000,2650.000000,10565221
2015-12-01,2657.000000,2786.000000,2481.000000,2744.000000,2744.000000,11114060
2016-01-01,2744.000000,2744.000000,2336.000000,2474.000000,2474.000000,37917246
2016-02-01,2483.000000,2824.000000,2083.000000,2678.000000,2678.000000,34038202
2016-03-01,2800.000000,2960.000000,2759.000000,2820.000000,2820.000000,19364804
2016-03-31,2802.000000,2875.000000,2689.000000,2713.000000,2713.000000,9899159
2016-04-30,2713.000000,2745.000000,2422.000000,2735.000000,2735.000000,31142246
2016-05-31,2724.000000,2747.000000,2259.000000,2531.000000,2531.000000,18790894
2016-06-30,2558.000000,2784.000000,2409.000000,2775.000000,2775.000000,14603579
2016-07-31,2786.000000,2916.000000,2711.000000,2755.000000,2755.000000,7908361
2016-08-31,2739.000000,2880.000000,2649.000000,2800.000000,2800.000000,9466888
2016-09-30,2791.000000,2944.000000,2746.000000,2810.000000,2810.000000,11783871
2016-11-01,2826.000000,2931.000000,2650.000000,2748.000000,2748.000000,8320355
2016-12-01,2726.000000,2914.000000,2611.000000,2914.000000,2914.000000,11805896
